abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
nan,58f655647c459f24986dac1a,622,by florence fabricant,article,wings of a different feather,cooking and cookbooks smillie justin grilling cooking poultry,3,dining,3,20170418 180514,unknown,rich and gamy these have found their way onto restaurant menus and can be made easily at home,the new york times,news,httpswwwnytimescom20170418diningduckwingshtml
nan,58f664997c459f24986dac3e,866,by ken belson,article,move to las vegas exposes nfls paradox on betting,national football league gambling casinos football oakland raiders las vegas nev,3,sports,7,20170418 191009,pro football,the decision to move the raiders to las vegas from oakland presents conflicts for a league that has long opposed gambling,the new york times,news,httpswwwnytimescom20170418sportsfootballasitembraceslasvegasnflisawashingamblingcontradictionshtml
nan,58f689e67c459f24986daca8,964,by rory smith,article,classic game but the focus is on a referee,uefa champions league soccer soccer bayern munich soccer team real madrid soccer team officiating sports ronaldo cristiano,3,sports,7,20170418 214920,soccer,cristiano ronaldos hat trick gave madrid a 42 victory  and a 63 win on aggregate  amid several controversial decisions by the referee,the new york times,news,httpswwwnytimescom20170418sportssoccerchampionsleaguerealmadridbeatsbayernmunichhtml
nan,58f6a8687c459f24986dacea,1224,by david waldstein,article,new interest in a new land,tennis cameroon new york junior tennis league bronx nyc,3,sports,7,20170418 235920,tennis,the four ntongas have shown a remarkable aptitude for tennis after stumbling upon the leeds center and new york junior tennis and learning,the new york times,news,httpswwwnytimescom20170418sportstenniscameroonsiblingstenniscaryleedscenterhtml
nan,58f6a8947c459f24986daceb,177,by karel littman,article,anger on an icy street,motorcycles motor bikes and motorscooters west end avenue manhattan ny snow and snowstorms,0,metro,20,20170419 000002,unknown,that some drivers proceed cautiously after a snowstorm apparently upsets others,the new york times,news,httpswwwnytimescom20170418nyregionmetropolitandiaryangeronanicystreethtml
nan,58f6afc67c459f24986dacfe,944,by scott cacciola,article,triple threat suddenly faces a singular task,basketball oklahoma city thunder westbrook russell,3,sports,8,20170419 003051,pro basketball,oklahoma citys westbrook a mercurial superstar said his relationship with the basketball on the court is no joke as he and the thunder prepare for game 2 against the houston rockets,the new york times,news,httpswwwnytimescom20170418sportsbasketballrussellwestbrookoklahomacitythunderhtml
nan,58f6b8b37c459f24986dad0e,704,by the editorial board,article,mr trump plays by his own rules,united states politics and government conflicts of interest ethics and official misconduct trump donald j office of government ethics,3,editorial,24,20170419 010903,unknown,the president and his administration are fostering a culture of selfenrichment and selfdealing ignoring norms of ethical conduct and transparency,the new york times,editorial,httpswwwnytimescom20170418opinionmrtrumpplaysbyhisownrulesornoruleshtml
nan,58f6bd6d7c459f24986dad16,1281,by emily steel michael s schmidt and jim rutenberg,article,oreillys spot  with fox news grows shakier,oreilly bill fox news channel news and news media sexual harassment television 21st century fox,3,business,1,20170419 012906,media,the position of the no 1 host in cable news grew more tenuous as support from the murdoch family showed signs of eroding according to people briefed on discussions about his future,the new york times,news,httpswwwnytimescom20170418businessmediafoxbilloreillyhtml
nan,58f6c4bd7c459f24986dad24,770,by deb amlen,article,transylvania twist,crossword puzzles classical music music ax emanuel,3,games,0,20170419 020024,unknown,the grammywinning classical pianist emanuel ax teams up with the veteran puzzle constructor brad wilber to offer us a puzzle that sings,the new york times,news,httpswwwnytimescom20170418crosswordstransylvaniatwistseagalalaskaandeanhtml
nan,58f6c4bd7c459f24986dad23,1049,by ben brantley,article,too shocking for midtown in the 1920s,theater indecent play vogel paula taichman rebecca bayla asch sholem god of vengeance play,3,culture,1,20170419 020026,unknown,paula vogel makes her longawaited broadway debut telling the story of a yiddish drama shut down in 1923,the new york times,review,httpswwwnytimescom20170418theaterindecentreviewpaulavogelbroadwayhtml
nan,58f6c6047c459f24986dad27,819,by lisa selin davis,article,girls can still be tomboys,women and girls gender transgender and transsexuals children and childhood,3,oped,25,20170419 020548,unknown,she has short hair and doesnt like princesses so adults keep asking if she wants to be a boy cant she just be who she is,the new york times,oped,httpswwwnytimescom20170418opinionmydaughterisnottransgendershesatomboyhtml
nan,58f6d2ba7c459f24986dad37,1089,by mike hale,article,the americans season 5 episode 7 keep paige out of this,the americans tv program television,3,culture,0,20170419 030003,television,paige is looking more like elizabeth lately whether thats a good thing remains to be seen,the new york times,review,httpswwwnytimescom20170418artstelevisiontheamericansthecommitteeonhumanrightsrecaphtml
nan,58f6e75d7c459f24986dad66,1434,by jonathan martin and richard fausset,article,unknown,elections house of representatives atlanta ga handel karen c ossoff jon georgia,3,national,0,20170419 042808,politics,mr ossoff who is making his first bid for elective office will face karen handel a republican in a runoff election in june,the new york times,news,httpswwwnytimescom20170419uspoliticsgeorgiaspecialelectionhtml
nan,58f70ff77c459f24986dadb3,837,by thomas l friedman,article,coal museum sees future trump doesnt,coal mines and mining politics and government trump donald j bloomberg michael r,3,oped,25,20170419 072123,unknown,the president is focused on prolonging a dying industry rather than on renewable energy which is making the country stronger without him,the new york times,oped,httpswwwnytimescom20170419opinioncoalmuseumseesthefuturetrumpdoesnthtml
nan,58f70ff67c459f24986dadb0,922,by steve forbes larry kudlow arthur b laffer and stephen moore,article,for tax reform just keep it simple,federal taxes us taxation corporate taxes united states politics and government trump donald j house of representatives senate republican party,3,oped,25,20170419 072123,unknown,president trump already has a good tax plan we helped write it,the new york times,oped,httpswwwnytimescom20170419opinionwhyarerepublicansmakingtaxreformsohardhtml
nan,58f70ffc7c459f24986dadb4,1227,by anne kaier,article,unknown,skin music disabilities,3,oped,0,20170419 072123,unknown,for years i believed that my body could not make beauty or give delight i was wrong,the new york times,oped,httpswwwnytimescom20170419opinionlearningtosingagainhtml
nan,58f70ff67c459f24986dadaf,1511,by ross douthat,article,a requiem for girls,women and girls television liberalism us politics awl the home box office dunham lena brooklyn nyc girls tv program,3,oped,0,20170419 072124,unknown,a last look at the decades most important and occasionally reactionary show,the new york times,oped,httpswwwnytimescom20170419opinionarequiemforgirlshtml
nan,58f7190a7c459f24986dadc7,102,by caroline crosson gilpin,article,a good nights sleep,,3,learning,0,20170419 080002,unknown,what are you doing to encourage or prevent a full healthy and rejuvenating nights sleep,the new york times,news,httpswwwnytimescom20170419learningagoodnightssleephtml
nan,58f7271a7c459f24986dadea,677,interview by ana marie cox,article,rebecca skloot feels indebted to henrietta lacks,movies books and literature lacks henrietta the immortal life of henrietta lacks book skloot rebecca the immortal life of henrietta lacks movie,3,magazine,74,20170419 090003,unknown,the author on her bestselling book about a womans unintended contributions to science and why journalism always looks more interesting in the movies,the new york times,news,httpswwwnytimescom20170419magazinerebeccasklootfeelsindebtedtohenriettalackshtml
nan,58f7271d7c459f24986dadeb,459,by jessica benko,article,hot zones,global warming refugees and displaced persons politics and government middle east and africa migrant crisis sustainable living,3,magazine,56,20170419 090004,unknown,climate displacement is becoming one of the worlds most powerful  and destabilizing  geopolitical forces,the new york times,news,httpswwwnytimescom20170419magazinehowawarmingplanetdriveshumanmigrationhtml
nan,58f7271e7c459f24986dadec,2378,by jon mooallem,article,the deluge,global warming floods,3,magazine,36,20170419 090004,unknown,how do we live with the fact that the world we knew is going and in some cases already gone,the new york times,news,httpswwwnytimescom20170419magazineourclimatefutureisactuallyourclimatepresenthtml
nan,58f727237c459f24986daded,1331,by kwame anthony appiah,article,does confining deplorable remarks to your home make them all right,ethics personal scholarships and fellowships real estate and housing residential,2,magazine,28,20170419 090016,unknown,the magazines ethicist columnist on public versus private selves and what you owe a prospective neighbor,the new york times,news,httpswwwnytimescom20170419magazinedoesconfiningdeplorableremarkstoyourhomemakethemallrighthtml
