Unnamed: 0,abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
747,,58f6a8687c459f24986dacea,1224,by david waldstein,article,new interest in a new land,"['tennis', 'cameroon', 'new york junior tennis league', 'bronx (nyc)']",3,sports,7,2017-04-18 23:59:20,tennis,the four ntongas have shown a remarkable aptitude for tennis after stumbling upon the leeds center and new york junior tennis and learning.,the new york times,news,https://www.nytimes.com/2017/04/18/sports/tennis/cameroon-siblings-tennis-cary-leeds-center.html
748,,58f6a8947c459f24986daceb,177,by karel littman,article,anger on an icy street,"['motorcycles, motor bikes and motorscooters', 'west end avenue (manhattan, ny)', 'snow and snowstorms']",0,metro,20,2017-04-19 00:00:02,unknown,that some drivers proceed cautiously after a snowstorm apparently upsets others.,the new york times,news,https://www.nytimes.com/2017/04/18/nyregion/metropolitan-diary-anger-on-an-icy-street.html
749,,58f6afc67c459f24986dacfe,944,by scott cacciola,article,triple threat suddenly faces a singular task,"['basketball', 'oklahoma city thunder', 'westbrook, russell']",3,sports,8,2017-04-19 00:30:51,pro basketball,"oklahoma city’s westbrook, a mercurial superstar, said his relationship with the basketball on the court is no joke as he and the thunder prepare for game 2 against the houston rockets.",the new york times,news,https://www.nytimes.com/2017/04/18/sports/basketball/russell-westbrook-oklahoma-city-thunder.html
750,,58f6b8b37c459f24986dad0e,704,by the editorial board,article,mr. trump plays by his own rules,"['united states politics and government', 'conflicts of interest', 'ethics and official misconduct', 'trump, donald j', 'office of government ethics']",3,editorial,24,2017-04-19 01:09:03,unknown,"the president and his administration are fostering a culture of self-enrichment and self-dealing, ignoring norms of ethical conduct and transparency.",the new york times,editorial,https://www.nytimes.com/2017/04/18/opinion/mr-trump-plays-by-his-own-rules-or-no-rules.html
751,,58f6bd6d7c459f24986dad16,1281,"by emily steel, michael s. schmidt and jim rutenberg",article,o’reilly’s spot  with fox news grows shakier,"[""o'reilly, bill"", 'fox news channel', 'news and news media', 'sexual harassment', 'television', '21st century fox']",3,business,1,2017-04-19 01:29:06,media,"the position of the no. 1 host in cable news grew more tenuous as support from the murdoch family showed signs of eroding, according to people briefed on discussions about his future.",the new york times,news,https://www.nytimes.com/2017/04/18/business/media/fox-bill-oreilly.html
752,,58f6c4bd7c459f24986dad24,770,by deb amlen,article,transylvania twist,"['crossword puzzles', 'classical music', 'music', 'ax, emanuel']",3,games,0,2017-04-19 02:00:24,unknown,the grammy-winning classical pianist emanuel ax teams up with the veteran puzzle constructor brad wilber to offer us a puzzle that sings.,the new york times,news,https://www.nytimes.com/2017/04/18/crosswords/transylvania-twist-seagal-alaska-andean.html
753,,58f6c4bd7c459f24986dad23,1049,by ben brantley,article,too shocking for midtown in the 1920s,"['theater', 'indecent (play)', 'vogel, paula', 'taichman, rebecca bayla', 'asch, sholem', 'god of vengeance (play)']",3,culture,1,2017-04-19 02:00:26,unknown,"paula vogel makes her long-awaited broadway debut, telling the story of a yiddish drama shut down in 1923.",the new york times,review,https://www.nytimes.com/2017/04/18/theater/indecent-review-paula-vogel-broadway.html
754,,58f6c6047c459f24986dad27,819,by lisa selin davis,article,girls can still be tomboys,"['women and girls', 'gender', 'transgender and transsexuals', 'children and childhood']",3,oped,25,2017-04-19 02:05:48,unknown,"she has short hair and doesn’t like princesses, so adults keep asking if she wants to be a boy. can’t she just be who she is?",the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/my-daughter-is-not-transgender-shes-a-tomboy.html
755,,58f6d2ba7c459f24986dad37,1089,by mike hale,article,"‘the americans’ season 5, episode 7: keep paige out of this","['the americans (tv program)', 'television']",3,culture,0,2017-04-19 03:00:03,television,paige is looking more like elizabeth lately. whether that’s a good thing remains to be seen.,the new york times,review,https://www.nytimes.com/2017/04/18/arts/television/the-americans-the-committee-on-human-rights-recap.html
756,,58f6e75d7c459f24986dad66,1434,by jonathan martin and richard fausset,article,unknown,"['elections, house of representatives', 'atlanta (ga)', 'handel, karen c', 'ossoff, jon', 'georgia']",3,national,0,2017-04-19 04:28:08,politics,"mr. ossoff, who is making his first bid for elective office, will face karen handel, a republican, in a runoff election in june.",the new york times,news,https://www.nytimes.com/2017/04/19/us/politics/georgia-special-election.html
757,,58f70ff77c459f24986dadb3,837,by thomas l. friedman,article,coal museum sees future; trump doesn’t,"['coal', 'mines and mining', 'politics and government', 'trump, donald j', 'bloomberg, michael r']",3,oped,25,2017-04-19 07:21:23,unknown,"the president is focused on prolonging a dying industry rather than on renewable energy, which is making the country stronger without him.",the new york times,op-ed,https://www.nytimes.com/2017/04/19/opinion/coal-museum-sees-the-future-trump-doesnt.html
758,,58f70ff67c459f24986dadb0,922,"by steve forbes, larry kudlow, arthur b. laffer and stephen moore",article,"for tax reform, just keep it simple","['federal taxes (us)', 'taxation', 'corporate taxes', 'united states politics and government', 'trump, donald j', 'house of representatives', 'senate', 'republican party']",3,oped,25,2017-04-19 07:21:23,unknown,president trump already has a good tax plan. we helped write it.,the new york times,op-ed,https://www.nytimes.com/2017/04/19/opinion/why-are-republicans-making-tax-reform-so-hard.html
759,,58f70ffc7c459f24986dadb4,1227,by anne kaier,article,unknown,"['skin', 'music', 'disabilities']",3,oped,0,2017-04-19 07:21:23,unknown,for years i believed that my body could not make beauty or give delight. i was wrong.,the new york times,op-ed,https://www.nytimes.com/2017/04/19/opinion/learning-to-sing-again.html
760,,58f70ff67c459f24986dadaf,1511,by ross douthat,article,a requiem for ‘girls’,"['women and girls', 'television', 'liberalism (us politics)', 'awl, the', 'home box office', 'dunham, lena', 'brooklyn (nyc)', 'girls (tv program)']",3,oped,0,2017-04-19 07:21:24,unknown,a last look at the decade’s most important (and occasionally reactionary) show.,the new york times,op-ed,https://www.nytimes.com/2017/04/19/opinion/a-requiem-for-girls.html
761,,58f7190a7c459f24986dadc7,102,by caroline crosson gilpin,article,a good night’s sleep,[],3,learning,0,2017-04-19 08:00:02,unknown,"what are you doing to encourage, or prevent, a full, healthy and rejuvenating night’s sleep?",the new york times,news,https://www.nytimes.com/2017/04/19/learning/a-good-nights-sleep.html
762,,58f7271a7c459f24986dadea,677,interview by ana marie cox,article,rebecca skloot feels indebted to henrietta lacks,"['movies', 'books and literature', 'lacks, henrietta', 'the immortal life of henrietta lacks (book)', 'skloot, rebecca', 'the immortal life of henrietta lacks (movie)']",3,magazine,74,2017-04-19 09:00:03,unknown,"the author on her best-selling book about a woman’s unintended contributions to science, and why journalism always looks more interesting in the movies.",the new york times,news,https://www.nytimes.com/2017/04/19/magazine/rebecca-skloot-feels-indebted-to-henrietta-lacks.html
763,,58f7271d7c459f24986dadeb,459,by jessica benko,article,hot zones,"['global warming', 'refugees and displaced persons', 'politics and government', 'middle east and africa migrant crisis', 'sustainable living']",3,magazine,56,2017-04-19 09:00:04,unknown,climate displacement is becoming one of the world’s most powerful — and destabilizing — geopolitical forces.,the new york times,news,https://www.nytimes.com/2017/04/19/magazine/how-a-warming-planet-drives-human-migration.html
764,,58f7271e7c459f24986dadec,2378,by jon mooallem,article,the deluge,"['global warming', 'floods']",3,magazine,36,2017-04-19 09:00:04,unknown,"how do we live with the fact that the world we knew is going and, in some cases, already gone?",the new york times,news,https://www.nytimes.com/2017/04/19/magazine/our-climate-future-is-actually-our-climate-present.html
765,,58f727237c459f24986daded,1331,by kwame anthony appiah,article,does confining deplorable remarks to your home make them all right?,"['ethics (personal)', 'scholarships and fellowships', 'real estate and housing (residential)']",2,magazine,28,2017-04-19 09:00:16,unknown,the magazine’s ethicist columnist on public versus private selves and what you owe a prospective neighbor.,the new york times,news,https://www.nytimes.com/2017/04/19/magazine/does-confining-deplorable-remarks-to-your-home-make-them-all-right.html
766,,58f727287c459f24986dadf1,1744,by alexander chee,article,voyages of the heart,"['dating and relationships', 'travel and vacations', 'granada (spain)', 'spain', 'poetry and poets', 'garcia lorca, federico', 'chee, alexander (1967- )']",3,travel,1,2017-04-19 09:00:20,unknown,"it was summer in granada, and i told myself i was in love. that wouldn’t last.",the new york times,news,https://www.nytimes.com/2017/04/19/travel/granada-spain-alexander-chee-love.html
767,,58f727277c459f24986dadef,1591,by jennifer schuessler,article,six degrees forevermore,"['theater', 'six degrees of separation (play)', 'guare, john', 'movies', 'bacon, kevin']",3,arts&leisure,1,2017-04-19 09:00:20,unknown,"with “six degrees of separation” set to return to broadway, we examine the concept that links the first issue of psychology today, kevin bacon and a shirtless j.j. abrams.",the new york times,news,https://www.nytimes.com/2017/04/19/theater/six-degrees-of-separation-meme.html
768,,58f7272f7c459f24986dadf2,1226,by farhad manjoo,article,copy and conquer: facebook wins again,"['facebook inc', 'snap inc', 'social media', 'mobile applications', 'instant messaging', 'cameras', 'instagram inc', 'zuckerberg, mark e']",3,business,1,2017-04-19 09:00:24,unknown,"facebook’s chief, mark zuckerberg, realized early that creating the best new features is not as important as owning the biggest and most engaged network.",the new york times,news,https://www.nytimes.com/2017/04/19/technology/facebook-snapchat-instagram-innovation.html
769,,58f72cfa7c459f24986dae05,1960,by sloane crosley,article,"three trips, three steps closer to a breakup","['dating and relationships', 'travel and vacations', 'los angeles (calif)', 'miami (fla)', 'puerto rico']",3,travel,8,2017-04-19 09:25:03,unknown,"each trip pushed us farther apart. so why would i continue to get on a subway with this person, never mind board an airplane?",the new york times,news,https://www.nytimes.com/2017/04/19/travel/sloane-crosley-breakup-los-angeles-miami-puerto-rico.html
770,,58f72e2f7c459f24986dae07,590,by caroline crosson gilpin,article,what choices do you make about money every day?,[],3,learning,0,2017-04-19 09:30:02,unknown,"what trade offs do you make to pay for what you need and want, now and in the future?",the new york times,news,https://www.nytimes.com/2017/04/19/learning/what-choices-do-you-make-about-money-every-day.html
771,,58f7352b7c459f24986dae1e,820,by gretchen reynolds,article,running may be contagious,"['friendship', 'exercise', 'running', 'weather', 'social media']",3,science,4,2017-04-19 10:00:03,move,our workouts may be shaped by what our (virtual) friends do.,the new york times,news,https://www.nytimes.com/2017/04/19/well/move/running-may-be-socially-contagious.html
